date,title,artist,rank,spotify_url,img_url
2023-12-16,Blinding Lights,The Weeknd,8,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-16,Flowers,Miley Cyrus,9,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-16,Heat Waves,Glass Animals,10,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Vampire,Olivia Rodrigo,1,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Flowers,Miley Cyrus,2,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Anti-Hero,Taylor Swift,3,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Blinding Lights,The Weeknd,4,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Cruel Summer,Taylor Swift,5,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Levitating,Dua Lipa,6,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Heat Waves,Glass Animals,7,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Stay,The Kid LAROI,8,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,Starboy,The Weeknd,9,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-23,As It Was,Harry Styles,10,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Starboy,The Weeknd,1,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Heat Waves,Glass Animals,2,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,As It Was,Harry Styles,3,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Anti-Hero,Taylor Swift,4,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Cruel Summer,Taylor Swift,5,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Stay,The Kid LAROI,6,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Flowers,Miley Cyrus,7,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Blinding Lights,The Weeknd,8,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Vampire,Olivia Rodrigo,9,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2023-12-30,Levitating,Dua Lipa,10,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,As It Was,Harry Styles,1,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Stay,The Kid LAROI,2,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Cruel Summer,Taylor Swift,3,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Levitating,Dua Lipa,4,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Blinding Lights,The Weeknd,5,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Flowers,Miley Cyrus,6,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Starboy,The Weeknd,7,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Anti-Hero,Taylor Swift,8,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Heat Waves,Glass Animals,9,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-06,Vampire,Olivia Rodrigo,10,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Cruel Summer,Taylor Swift,1,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Heat Waves,Glass Animals,2,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Blinding Lights,The Weeknd,3,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Starboy,The Weeknd,4,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Levitating,Dua Lipa,5,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Flowers,Miley Cyrus,6,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Anti-Hero,Taylor Swift,7,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Vampire,Olivia Rodrigo,8,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,Stay,The Kid LAROI,9,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-13,As It Was,Harry Styles,10,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,As It Was,Harry Styles,1,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Levitating,Dua Lipa,2,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Cruel Summer,Taylor Swift,3,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Vampire,Olivia Rodrigo,4,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Starboy,The Weeknd,5,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Blinding Lights,The Weeknd,6,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Anti-Hero,Taylor Swift,7,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Heat Waves,Glass Animals,8,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Stay,The Kid LAROI,9,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-20,Flowers,Miley Cyrus,10,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Levitating,Dua Lipa,1,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Anti-Hero,Taylor Swift,2,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Flowers,Miley Cyrus,3,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Starboy,The Weeknd,4,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Heat Waves,Glass Animals,5,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Cruel Summer,Taylor Swift,6,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Stay,The Kid LAROI,7,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Blinding Lights,The Weeknd,8,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,Vampire,Olivia Rodrigo,9,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-01-27,As It Was,Harry Styles,10,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Anti-Hero,Taylor Swift,1,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,As It Was,Harry Styles,2,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Starboy,The Weeknd,3,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Heat Waves,Glass Animals,4,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Flowers,Miley Cyrus,5,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Vampire,Olivia Rodrigo,6,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Levitating,Dua Lipa,7,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Stay,The Kid LAROI,8,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Cruel Summer,Taylor Swift,9,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-03,Blinding Lights,The Weeknd,10,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Heat Waves,Glass Animals,1,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Flowers,Miley Cyrus,2,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Levitating,Dua Lipa,3,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Starboy,The Weeknd,4,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,As It Was,Harry Styles,5,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Anti-Hero,Taylor Swift,6,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Vampire,Olivia Rodrigo,7,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Stay,The Kid LAROI,8,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Blinding Lights,The Weeknd,9,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-10,Cruel Summer,Taylor Swift,10,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-17,Flowers,Miley Cyrus,1,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-17,As It Was,Harry Styles,2,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-17,Stay,The Kid LAROI,3,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-17,Vampire,Olivia Rodrigo,4,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-17,Blinding Lights,The Weeknd,5,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2024-02-17,Levitating,Dua Lipa,6,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
